LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate
11097433,2015-10-18,18:02:06.36,INFO,main,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E85,Number of reduces for job job_<*> = <*>
4617529,2015-10-18,18:03:58.02,INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E90,Opening proxy : <*>:<*>
15419152,2015-10-18,18:03:31.02,INFO,eventHandlingThread,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E93,Processing the event EventType: CONTAINER_REMOTE_<*> for container container_<*> taskAttempt attempt_<*>
6505430,2015-10-18,18:01:47.61,INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E112,"maxContainerCapability: <memory:<*>, vCores:<*>>"
10994364,2015-10-18,18:04:19.89,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
6266590,2015-10-18,18:02:49.49,INFO,IPC Server handler 2 on 62270,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Resolved <*> to /default-rack
7196745,2015-10-18,18:04:42.63,INFO,ContainerLauncher #9,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
5663668,2015-10-18,18:10:31.43,INFO,IPC Server handler 23 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
978641,2015-10-18,18:06:03.24,INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E27,Opening proxy : <*>:<*>
2324705,2015-10-18,18:02:34.77,INFO,main,org.apache.hadoop.ipc.Client,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E35,attempt_<*> TaskAttempt Transitioned from UNASSIGNED to ASSIGNED
5145783,2015-10-18,18:05:36.43,INFO,main,SecurityLogger.org.apache.hadoop.ipc.Server,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E104,Auth successful for job_<*> (auth:SIMPLE)
10298705,2015-10-18,18:03:40.02,INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.YarnUncaughtExceptionHandler,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E98,Task: attempt_<*> - exited : java.net.NoRouteToHostException: No Route to Host from  MININT-<*>/<*> to <*>:<*> failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see:  http://wiki.apache.org/hadoop/NoRouteToHost
10552224,2015-10-18,18:09:09.24,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
9278328,2015-10-18,18:04:07.00,INFO,IPC Server handler 22 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E83,Launching attempt_<*>
13818661,2015-10-18,18:02:28.49,INFO,IPC Server handler 19 on 62270,org.apache.hadoop.hdfs.DFSClient,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E20,Task: attempt_<*> - exited : java.net.NoRouteToHostException: No Route to Host from  MININT-<*>/<*> to <*>:<*> failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see:  http://wiki.apache.org/hadoop/NoRouteToHost
6850811,2015-10-18,18:08:51.24,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
1793994,2015-10-18,18:04:10.36,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E23,Task: attempt_<*> - exited : java.net.NoRouteToHostException: No Route to Host from  MININT-<*>/<*> to <*>:<*> failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see:  http://wiki.apache.org/hadoop/NoRouteToHost
12417860,2015-10-18,18:02:24.92,INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E73,Received completed container container_<*>
9137563,2015-10-18,18:08:25.05,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
3566879,2015-10-18,18:07:36.09,WARN,main,org.mortbay.log,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E17,Resolved <*> to /default-rack
13132344,2015-10-18,18:06:22.90,INFO,main,org.apache.hadoop.ipc.Server,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E53,Created MRAppMaster for application appattempt_<*>
10555255,2015-10-18,18:02:02.47,INFO,AsyncDispatcher event handler,org.apache.hadoop.ipc.Server,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E30,"getResources() for application_<*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*>> knownNMs=<*>"
2369243,2015-10-18,18:03:53.14,INFO,IPC Server handler 15 on 62270,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E91,After Scheduling: PendingReds:<*> ScheduledMaps:<*> ScheduledReds:<*> AssignedMaps:<*> AssignedReds:<*> CompletedMaps:<*> CompletedReds:0 ContAlloc:<*> ContRel:<*> HostLocal:<*> RackLocal:<*>
14533790,2015-10-18,18:07:39.67,INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E92,Resolved <*> to /default-rack
11022407,2015-10-18,18:09:05.30,ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E38,ERROR IN CONTACTING RM.
8523827,2015-10-18,18:03:35.86,WARN,main,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,attempt_<*> TaskAttempt Transitioned from ASSIGNED to RUNNING
9655010,2015-10-18,18:01:56.15,INFO,IPC Server Responder,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E43,Progress of TaskAttempt attempt_<*> is : <*>.<*>
9449120,2015-10-18,18:04:27.17,INFO,eventHandlingThread,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E101,Progress of TaskAttempt attempt_<*> is : <*>.<*>
14122430,2015-10-18,18:01:58.97,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E61,task_<*> Task Transitioned from SCHEDULED to RUNNING
15117502,2015-10-18,18:02:54.56,INFO,IPC Server handler 13 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
12366095,2015-10-18,18:06:56.73,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
747638,2015-10-18,18:10:31.71,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
7902742,2015-10-18,18:04:26.73,INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E85,Progress of TaskAttempt attempt_<*> is : <*>.<*>
2602601,2015-10-18,18:02:12.54,INFO,IPC Server listener on 62260,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E58,IPC Server Responder: starting
2548858,2015-10-18,18:05:11.69,INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
6268952,2015-10-18,18:04:48.61,INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
7475706,2015-10-18,18:04:28.44,INFO,RMCommunicator Allocator,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E51,OutputCommitter set in config null
6816855,2015-10-18,18:04:01.58,INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E23,Progress of TaskAttempt attempt_<*> is : <*>.<*>
81174,2015-10-18,18:05:02.17,INFO,main,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Got allocated containers <*>
12132528,2015-10-18,18:03:21.13,INFO,IPC Server listener on 62260,org.apache.hadoop.yarn.factories.impl.pb.RpcServerFactoryPBImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E77,Shuffle port returned by ContainerManager for attempt_<*> : <*>
5233425,2015-10-18,18:06:42.34,INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E36,JVM with ID : jvm_<*> asked for a task
2880537,2015-10-18,18:06:22.83,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
6246264,2015-10-18,18:02:18.28,INFO,RMCommunicator Allocator,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E91,Launching attempt_<*>
15316143,2015-10-18,18:02:17.21,INFO,ContainerLauncher #6,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E31,"reduceResourceRequest:<memory:<*>, vCores:<*>>"
10262007,2015-10-18,18:04:30.53,INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E111,Task: attempt_<*> - exited : java.net.NoRouteToHostException: No Route to Host from  MININT-<*>/<*> to <*>:<*> failed on socket timeout exception: java.net.NoRouteToHostException: No route to host: no further information; For more details see:  http://wiki.apache.org/hadoop/NoRouteToHost
1979602,2015-10-18,18:04:45.44,INFO,ContainerLauncher #0,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,"Slow ReadProcessor read fields took <*>ms (threshold=<*>ms); ack: seqno: <*> status: SUCCESS status: ERROR downstreamAckTimeNanos: <*>, targets: [<*>:<*>, <*>:<*>]"
5136193,2015-10-18,18:07:04.79,INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E99,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>
12248944,2015-10-18,18:08:03.25,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Processing the event EventType: CONTAINER_REMOTE_<*> for container container_<*> taskAttempt attempt_<*>
2273999,2015-10-18,18:02:17.01,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E6,Launching attempt_<*>
9601376,2015-10-18,18:03:19.53,INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,TaskAttempt: [attempt_<*>] using containerId: [container_<*>_<*>_<*>_<*> on NM: [<*>:<*>]
6753623,2015-10-18,18:04:34.09,INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,yarn.client.max-cached-nodemanagers-proxies : <*>
10939198,2015-10-18,18:07:40.35,WARN,RMCommunicator Allocator,org.apache.hadoop.hdfs.LeaseRenewer,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
13212515,2015-10-18,18:02:34.38,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E83,Starting Socket Reader #<*> for port <*>
14065770,2015-10-18,18:04:10.37,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E1,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>
10695142,2015-10-18,18:02:30.58,WARN,IPC Server handler 20 on 62270,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E91,Processing the event EventType: CONTAINER_REMOTE_<*> for container container_<*> taskAttempt attempt_<*>
8274973,2015-10-18,18:03:35.47,ERROR,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Container complete event for unknown container id container_1445144423722_0020_01_000012,E62,IPC Server listener on <*>: starting
6947438,2015-10-18,18:01:57.85,INFO,IPC Server handler 10 on 62270,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E40,Progress of TaskAttempt attempt_<*> is : <*>.<*>
14352692,2015-10-18,18:02:26.58,INFO,IPC Server handler 11 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E69,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>
14934870,2015-10-18,18:04:27.06,INFO,CommitterEvent Processor #1,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E94,Opening proxy : <*>:<*>
8243631,2015-10-18,18:04:04.68,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E90,Not uberizing job_<*> because: not enabled; too many maps; too much input;
1697607,2015-10-18,18:03:57.52,INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E14,JVM with ID : jvm_<*> asked for a task
11469583,2015-10-18,18:03:43.68,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E90,We launched <*> speculations.  Sleeping <*> milliseconds.
12730566,2015-10-18,18:01:51.29,INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E32,Got allocated containers <*>
15694559,2015-10-18,18:10:12.16,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>
15317978,2015-10-18,18:04:21.80,INFO,IPC Server handler 28 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
1385333,2015-10-18,18:06:13.39,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
795990,2015-10-18,18:07:53.60,WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...
3379930,2015-10-18,18:02:03.89,INFO,main,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E83,Default file system [hdfs://<*>:<*>]
4363570,2015-10-18,18:02:16.81,INFO,IPC Server handler 22 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Created MRAppMaster for application appattempt_1445144423722_0020_000001,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>
